Id,SalePrice
2735,134734.56502998626
2736,138153.88478263194
2737,121994.4288041018
2738,135983.8861230723
2739,160501.05295158637
2740,137568.7344788282
2741,145177.1668753713
2742,150933.47688770172
2743,150831.15523856753
2744,154699.67283957475
2745,140664.40368519883
2746,134950.4147973993
2747,150481.8570555542
2748,122014.482211905
2749,129794.45167110351
2750,139385.06219735663
2751,135352.6598682604
2752,195655.52981729814
2753,136367.54110390166
2754,213950.6288713696
2755,129912.30150556147
2756,89287.9316477743
2757,70422.75910187149
2758,85856.20309537278
2759,161342.1460975214
2760,118524.14553826384
2761,147674.23694956527
2762,141820.57606289964
2763,186862.2782872626
2764,161112.81484544917
2765,283829.34358166327
2766,124498.10370365506
2767,83728.1756666378
2768,133466.51075417164
2769,126270.24697005475
2770,144170.82716520727
2771,110336.98732308875
2772,110928.28227023236
2773,160191.27385391694
2774,141741.8385476563
2775,112119.96705732748
2776,136066.33516711387
2777,148549.72544227875
2778,105019.3263166552
2779,120669.53172987691
2780,94068.54671672004
2781,102970.2081541577
2782,94404.66247500022
2783,99186.3957388414
2784,126775.95672755463
2785,139830.47916269372
2786,68120.441318124
2787,127120.53160414082
2788,73858.15566378713
2789,184878.66850068112
2790,94730.5271603081
2791,115638.63029702965
2792,58825.3328838521
2793,147249.05560121077
2794,102489.87688059313
2795,115018.2195071851
2796,98671.66245994522
2797,196355.28891155796
2798,102957.47775908108
2799,114540.99121008243
2800,66305.34488747505
2801,109355.15422865891
2802,131362.75535809013
2803,151462.32113652668
2804,132084.99228621754
2805,98212.12253803489
2806,83187.50021329292
2807,160997.67072922448
2808,150788.12190179844
2809,140605.0914232825
2810,131551.5325450424
2811,161006.6301822787
2812,156852.83731160732
2813,131478.18786306836
2814,143957.26042226728
2815,88666.04025121023
2816,235950.55295699474
2817,155451.10994911933
2818,134717.46821102884
2819,162452.21582712495
2820,134375.25072787146
2821,104641.50684970325
2822,197302.53768350132
2823,276188.99169334513
2824,176506.196446062
2825,148344.45185503454
2826,134301.78828521102
2827,142714.4752086768
2828,204519.49215722366
2829,203136.86589397083
2830,238604.1491251393
2831,173297.34267363264
2832,239038.296944822
2833,305069.7421032355
2834,214713.08696787324
2835,214713.1786160997
2836,189522.6421388255
2837,161106.35500196664
2838,148365.4088329408
2839,180180.96958816308
2840,201754.08617211165
2841,198162.53314623705
2842,224317.21529914846
2843,137873.84092087628
2844,161327.44954009945
2845,123291.93210586216
2846,204128.1311434097
2847,197199.34845221552
2848,214126.63133548337
2849,195876.2773841323
2850,287385.20382195775
2851,221401.2390834935
2852,233644.53112617866
2853,234968.08770560136
2854,140763.72100017453
2855,193918.43467518783
2856,201964.0430863563
2857,187791.40396126598
2858,203269.85767791513
2859,123420.5648827738
2860,127842.13231654184
2861,122730.99417301833
2862,191999.95454734037
2863,127364.58924867408
2864,246057.2357962393
2865,142701.58763976296
2866,141145.49262746473
2867,101783.16019934778
2868,96349.74547038981
2869,101579.86384022114
2870,127367.1511877358
2871,78270.33561337409
2872,51680.119518812964
2873,91725.34376718549
2874,143992.62755972278
2875,113427.2419730422
2876,159616.20403421752
2877,142253.53136389746
2878,168728.4115366725
2879,137713.57626201672
2880,93742.42766070472
2881,150664.01810303205
2882,172291.74623643237
2883,200707.94268000533
2884,196395.57825996503
2885,189220.38937832997
2886,227714.2943644702
2887,92898.07448072737
2888,138743.30443311817
2889,54327.901350747044
2890,80121.21092345275
2891,139026.0484432037
2892,44481.279711069816
2893,74361.33075756537
2894,57245.60321145112
2895,304666.3275061077
2896,279442.755758475
2897,199722.1577113743
2898,146340.1684186782
2899,215461.42238151244
2900,156595.00566948223
2901,204001.71142486256
2902,180373.15537695214
2903,343531.38411533827
2904,357595.32393779326
2905,97366.90330472228
2906,202045.76380594543
2907,112341.98448093985
2908,128290.25370342111
2909,143944.05077302252
2910,81163.78263866977
2911,78507.35012629846
2912,142052.04570734737
2913,83287.53783849238
2914,74495.96404008626
2915,85442.80159908842
2916,80799.75229321809
2917,151462.43499393098
2918,111460.32925717754
2919,221808.5087088762
